Exit Time,Cumulative PnL INR
2024-08-12 14:55:00+05:30,2088024.0
2024-08-16 09:15:00+05:30,2100184.5
2024-08-16 10:25:00+05:30,2090724.0
2024-08-16 11:45:00+05:30,2080041.0
2024-08-19 12:25:00+05:30,2084232.0
2024-08-20 09:30:00+05:30,2079897.0
2024-08-20 15:05:00+05:30,2088418.5
2024-08-21 11:25:00+05:30,2093032.5
2024-08-23 09:15:00+05:30,2101098.0
2024-08-26 09:15:00+05:30,2095209.0
2024-08-26 14:55:00+05:30,2095747.5
2024-08-27 10:00:00+05:30,2092462.5
2024-08-28 09:25:00+05:30,2089615.5
2024-08-29 09:50:00+05:30,2086132.5
2024-08-29 14:00:00+05:30,2079487.5
2024-08-30 09:15:00+05:30,2068098.0
2024-09-02 11:55:00+05:30,2064957.0
2024-09-02 14:00:00+05:30,2059534.5
2024-09-03 11:10:00+05:30,2053383.0
2024-09-03 14:40:00+05:30,2046793.5
2024-09-04 09:15:00+05:30,2042556.0
2024-09-05 09:15:00+05:30,2036494.5
2024-09-06 09:15:00+05:30,2027070.0
2024-09-09 10:40:00+05:30,2041522.5
2024-09-09 12:25:00+05:30,2035978.5
2024-09-09 13:25:00+05:30,2026816.5
2024-09-11 09:15:00+05:30,2032812.0
2024-09-11 10:30:00+05:30,2024904.0
2024-09-11 11:35:00+05:30,2018590.5
2024-09-12 09:15:00+05:30,2016129.0
2024-09-17 15:20:00+05:30,2043472.5
2024-09-18 09:25:00+05:30,2037177.0
2024-09-18 13:35:00+05:30,2047021.5
2024-09-19 09:15:00+05:30,2031870.0
2024-09-20 13:30:00+05:30,2036658.0
2024-09-20 15:00:00+05:30,2028193.5
2024-09-24 11:00:00+05:30,2039028.0
2024-09-25 15:00:00+05:30,2034655.5
2024-09-27 09:20:00+05:30,2036665.5
2024-10-01 09:15:00+05:30,2066149.5
2024-10-01 10:30:00+05:30,2055516.0
2024-10-04 09:55:00+05:30,2081230.5
2024-10-04 12:40:00+05:30,2076463.5
2024-10-07 14:40:00+05:30,2106448.5
2024-10-07 15:05:00+05:30,2093278.5
2024-10-09 10:05:00+05:30,2061580.5
2024-10-09 12:15:00+05:30,2049511.5
2024-10-10 09:55:00+05:30,2041756.5
2024-10-11 09:15:00+05:30,2044069.5
2024-10-14 09:15:00+05:30,2045211.0
2024-10-15 10:00:00+05:30,2056747.5
2024-10-16 09:40:00+05:30,2049208.5
2024-10-17 09:20:00+05:30,2042404.5
2024-10-18 09:45:00+05:30,2050587.0
2024-10-21 09:35:00+05:30,2068960.5
2024-10-22 09:45:00+05:30,2067832.5
2024-10-22 10:25:00+05:30,2056236.0
2024-10-24 09:15:00+05:30,2066560.5
2024-10-25 09:20:00+05:30,2063269.5
2024-10-25 14:50:00+05:30,2082634.5
2024-10-28 15:00:00+05:30,2098087.5
2024-10-29 10:10:00+05:30,2087662.5
2024-10-30 09:25:00+05:30,2103792.0
2024-10-31 09:55:00+05:30,2105727.0
2024-10-31 12:15:00+05:30,2094111.0
2024-10-31 15:20:00+05:30,2096076.0
2024-11-04 09:15:00+05:30,2093487.0
2024-11-04 15:20:00+05:30,2099641.5
2024-11-05 11:35:00+05:30,2093616.0
2024-11-05 13:25:00+05:30,2074909.5
2024-11-07 09:15:00+05:30,2091663.0
2024-11-07 13:10:00+05:30,2096791.5
2024-11-08 09:15:00+05:30,2085547.5
2024-11-08 13:20:00+05:30,2081799.0
2024-11-08 14:15:00+05:30,2073865.5
2024-11-11 10:25:00+05:30,2067861.0
2024-11-11 14:10:00+05:30,2070442.5
2024-11-12 09:55:00+05:30,2061544.5
2024-11-12 12:40:00+05:30,2041995.0
2024-11-14 10:00:00+05:30,2071380.0
2024-11-14 11:00:00+05:30,2057214.0
2024-11-18 12:05:00+05:30,2046357.0
2024-11-19 14:40:00+05:30,2058726.0
2024-11-21 11:55:00+05:30,2070376.5
2024-11-25 12:55:00+05:30,2118919.5
2024-11-25 15:00:00+05:30,2114317.5
2024-11-26 10:20:00+05:30,2109144.0
2024-11-27 11:55:00+05:30,2101723.5
2024-11-28 10:30:00+05:30,2107191.0
2024-11-29 14:00:00+05:30,2119066.5
2024-12-02 09:15:00+05:30,2112451.5
2024-12-02 14:00:00+05:30,2107660.5
2024-12-04 11:55:00+05:30,2136699.0
2024-12-04 13:30:00+05:30,2128090.5
2024-12-05 09:45:00+05:30,2124967.5
2024-12-05 12:05:00+05:30,2118246.0
2024-12-05 14:50:00+05:30,2121895.5
2024-12-06 10:25:00+05:30,2111781.0
2024-12-09 10:00:00+05:30,2099281.5
2024-12-09 11:20:00+05:30,2089683.0
